day,country,"player size",opportunities,"ad requests",impressions,"fillrate %",revenue,rpm,"impression rpm",cost
2018-11-11,DK,728x1024,6,1309,0,0,0,0,0,0
2018-11-11,CY,768x1024,6,1081,0,0,0,0,0,0
2018-11-11,US,250x250,0,27,0,0,0,0,0,0
2018-11-11,US,720x1280,189381,27684254,114550,60.48,224.84,1.18,1.96,95.20
2018-11-11,OM,300x250,35761,72699,44,.12,.06,0,1.50,.04
2018-11-11,FJ,728x1024,3,209,0,0,0,0,0,0
2018-11-11,AT,300x250,714,1727,1,.14,0,0,2.25,0
2018-11-11,ZA,1920x1080,808,178118,437,54.08,.65,.81,1.50,0
2018-11-11,ST,1024x768,1,36,0,0,0,0,0,0
2018-11-11,AU,320x100,23,9,0,0,0,0,0,0
2018-11-11,NG,320x480,27,590,0,0,0,0,0,0
2018-11-11,EC,728x1280,4,163,0,0,0,0,0,0
2018-11-11,AU,480x360,4,309,0,0,0,0,0,0
2018-11-11,RW,768x1024,14,1318,0,0,0,0,0,0
2018-11-11,BF,1280x720,1,463,0,0,0,0,0,0
2018-11-11,FM,768x1024,23,2990,0,0,0,0,0,0
2018-11-11,VE,320x480,62,72,0,0,0,0,0,0
2018-11-11,GL,320x480,2,9,0,0,0,0,0,0
2018-11-11,MH,720x1280,1,163,0,0,0,0,0,0
2018-11-11,IN,1024x768,122,7154,0,0,0,0,0,0
2018-11-11,FI,1280x720,1,409,0,0,0,0,0,0
2018-11-11,VI,320x100,7,18,0,0,0,0,0,0
2018-11-11,CD,1024x768,1,0,0,0,0,0,0,0
2018-11-11,ZW,728x1280,1,154,0,0,0,0,0,0
2018-11-11,ZA,1024x768,3825,821799,2366,61.85,3.65,.95,1.54,0
2018-11-11,PA,1920x1080,31,4981,4,12.90,0,.19,1.48,0
2018-11-11,GB,1280x728,35,2772,1,2.85,0,.04,1.70,0
2018-11-11,SN,1024x768,2,0,0,0,0,0,0,0
2018-11-11,CA,480x320,16324,82118,2226,13.63,3.21,.19,1.44,2.13
2018-11-11,SK,320x50,28,27,0,0,0,0,0,0
2018-11-11,RO,300x250,256,372,0,0,0,0,0,0
2018-11-11,KE,720x1280,4,809,0,0,0,0,0,0
2018-11-11,GR,728x1024,4,1427,0,0,0,0,0,0
2018-11-11,OM,320x480,300,35018,19,6.33,.03,.12,1.99,.02
2018-11-11,MR,320x480,28,27,0,0,0,0,0,0
2018-11-11,JM,1024x768,2,90,0,0,0,0,0,0
2018-11-11,MY,320x50,160,163,0,0,0,0,0,0
2018-11-11,AD,768x1024,4,654,0,0,0,0,0,0
2018-11-11,SH,1024x768,1,0,0,0,0,0,0,0
2018-11-11,AE,360x640,0,36,0,0,0,0,0,0
2018-11-11,NL,1920x1080,9,363,0,0,0,0,0,0
2018-11-11,NZ,1920x1080,227,20245,7,3.08,.01,.05,1.69,0
2018-11-11,UY,728x1024,1,0,0,0,0,0,0,0
2018-11-11,BY,1024x768,1,0,0,0,0,0,0,0
2018-11-11,ZA,480x320,12714,140427,17,.13,.03,0,2.02,.02
2018-11-11,KG,1920x1080,1,0,0,0,0,0,0,0
2018-11-11,DZ,300x250,2533,3527,0,0,0,0,0,0
2018-11-11,MX,1024x768,3178,951808,630,19.82,.98,.31,1.57,.06
2018-11-11,AU,640x360,0,63,0,0,0,0,0,0
2018-11-11,NA,300x250,1,0,0,0,0,0,0,0
2018-11-11,BE,480x320,643,11090,1,.15,0,0,2.71,0
2018-11-11,CA,1920x1080,20144,2065852,7357,36.52,11.67,.57,1.58,1.65
2018-11-11,NA,1280x720,4,1472,0,0,0,0,0,0
2018-11-11,NL,320x480,27623,156263,113,.40,.28,.01,2.54,.19
2018-11-11,CL,480x320,713,4390,0,0,0,0,0,0
2018-11-11,BG,300x250,25,63,0,0,0,0,0,0
2018-11-11,ZM,320x50,1,0,0,0,0,0,0,0
2018-11-11,ES,1024x768,124,18118,0,0,0,0,0,0
2018-11-11,KZ,728x1280,8,1918,0,0,0,0,0,0
2018-11-11,PW,1024x768,2,654,0,0,0,0,0,0
2018-11-11,IE,1920x1080,37,3699,0,0,0,0,0,0
2018-11-11,GB,1280x720,1270,113981,3,.23,0,0,1.78,0
2018-11-11,KZ,728x1024,9,1163,0,0,0,0,0,0
2018-11-11,MF,480x320,3,0,0,0,0,0,0,0
2018-11-11,LB,320x100,3,27,0,0,0,0,0,0
2018-11-11,SB,1280x720,1,127,0,0,0,0,0,0
2018-11-11,AU,1280x760,20,536,0,0,0,0,0,0
2018-11-11,GF,768x1024,0,263,0,0,0,0,0,0
2018-11-11,BR,400x728,717,529626,89,12.41,.17,.24,1.99,0
2018-11-11,KY,300x250,3,9,0,0,0,0,0,0
2018-11-11,SY,768x1024,33,4727,0,0,0,0,0,0
2018-11-11,DE,408x320,1,0,0,0,0,0,0,0
2018-11-11,BY,720x1280,1,145,0,0,0,0,0,0
2018-11-11,BF,1280x728,1,99,0,0,0,0,0,0
2018-11-11,ID,1024x768,2367,340272,7,.29,.01,0,1.50,.01
2018-11-11,KR,320x480,3035,5972,0,0,0,0,0,0
2018-11-11,HK,480x320,268,2727,0,0,0,0,0,0
2018-11-11,GY,300x250,0,99,0,0,0,0,0,0
2018-11-11,TG,720x1280,1,63,0,0,0,0,0,0
2018-11-11,SX,1280x720,6,263,0,0,0,0,0,0
2018-11-11,GR,728x1280,1,109,0,0,0,0,0,0
2018-11-11,AG,320x480,3,109,0,0,0,0,0,0
2018-11-11,LY,720x1280,5,518,0,0,0,0,0,0
2018-11-11,PE,400x728,189,84927,19,10.05,.03,.20,2.03,0
2018-11-11,IL,480x320,14,36,0,0,0,0,0,0
2018-11-11,BJ,1024x768,3,254,0,0,0,0,0,0
2018-11-11,PH,728x1280,178,8536,0,0,0,0,0,0
2018-11-11,BI,1280x720,2,1045,0,0,0,0,0,0
2018-11-11,IM,728x1280,4,181,1,25.00,0,.40,1.60,0
2018-11-11,AW,768x1024,47,17881,0,0,0,0,0,0
2018-11-11,DO,480x320,14,436,0,0,0,0,0,0
2018-11-11,GU,300x250,59,154,0,0,0,0,0,0
2018-11-11,CG,768x1024,5,681,0,0,0,0,0,0
2018-11-11,HN,1024x768,1,81,0,0,0,0,0,0
2018-11-11,LT,1920x1080,3,390,0,0,0,0,0,0
2018-11-11,GR,768x1024,129,30645,0,0,0,0,0,0
2018-11-11,PL,1280x720,1,463,0,0,0,0,0,0
2018-11-11,HK,728x1024,217,286017,26,11.98,.04,.20,1.68,0
2018-11-11,NL,728x1280,5,863,0,0,0,0,0,0
2018-11-11,GM,768x1024,33,8381,0,0,0,0,0,0
2018-11-11,EG,720x1280,35,6327,0,0,0,0,0,0
2018-11-11,N/A,720x1280,12,2536,0,0,0,0,0,0
2018-11-11,FR,720x1080,1,72,0,0,0,0,0,0
2018-11-11,BH,1280x728,6,81,0,0,0,0,0,0
2018-11-11,MU,1920x1080,2,209,0,0,0,0,0,0
2018-11-11,BF,768x1024,4,463,0,0,0,0,0,0
2018-11-11,SL,1280x720,1,163,0,0,0,0,0,0
2018-11-11,GH,768x1024,30,4527,0,0,0,0,0,0
2018-11-11,YE,320x100,1,118,0,0,0,0,0,0
2018-11-11,AL,480x320,181,381,0,0,0,0,0,0
2018-11-11,EG,728x1280,3,481,0,0,0,0,0,0
2018-11-11,MF,300x250,21,27,0,0,0,0,0,0
2018-11-11,CZ,1024x768,16,63,0,0,0,0,0,0
2018-11-11,JO,1920x1080,3,499,0,0,0,0,0,0
2018-11-11,GN,300x250,196,218,0,0,0,0,0,0
2018-11-11,TZ,728x1280,3,309,0,0,0,0,0,0
2018-11-11,UA,728x1280,1,118,0,0,0,0,0,0
2018-11-11,AU,400x728,174,22972,1,.57,0,.01,1.80,0
2018-11-11,PA,768x1024,123,38809,56,45.52,.09,.80,1.76,.09
2018-11-11,EE,768x1024,4,163,0,0,0,0,0,0
2018-11-11,SN,480x320,44,72,0,0,0,0,0,0
2018-11-11,CL,300x250,56,44281,3,5.35,0,.08,1.49,0
2018-11-11,N/A,400x728,1,63,0,0,0,0,0,0
2018-11-11,CN,768x1024,10,2299,0,0,0,0,0,0
2018-11-11,BD,320x100,7,9,0,0,0,0,0,0
2018-11-11,SY,728x1024,2,72,0,0,0,0,0,0
2018-11-11,AF,320x50,4,545,0,0,0,0,0,0
2018-11-11,DZ,0x0,1,0,0,0,0,0,0,0
2018-11-11,NC,300x250,188,127,0,0,0,0,0,0
2018-11-11,MY,480x320,251,5636,0,0,0,0,0,0
2018-11-11,GB,480x320,10210,49127,29,.28,.06,0,2.31,.04
2018-11-11,ZA,400x728,46,33490,0,0,0,0,0,0
2018-11-11,GA,768x1024,18,3436,0,0,0,0,0,0
2018-11-11,LY,320x480,20,336,0,0,0,0,0,0
2018-11-11,HK,728x1280,66,18736,4,6.06,0,.09,1.57,0
2018-11-11,PR,300x250,152,2845,0,0,0,0,0,0
2018-11-11,LK,1280x720,11,2972,0,0,0,0,0,0
2018-11-11,AW,728x1024,1,118,0,0,0,0,0,0
2018-11-11,SY,1280x760,1,36,0,0,0,0,0,0
2018-11-11,RO,480x320,1973,2781,0,0,0,0,0,0
2018-11-11,GE,320x480,20,27,0,0,0,0,0,0
2018-11-11,ET,320x480,43,254,0,0,0,0,0,0
2018-11-11,SE,320x100,124,245,0,0,0,0,0,0
2018-11-11,AM,1024x768,5,854,0,0,0,0,0,0
2018-11-11,SA,768x1024,556,93572,16,2.87,.02,.04,1.52,.02
2018-11-11,AT,640x360,0,327,0,0,0,0,0,0
2018-11-11,SL,720x1280,5,1581,0,0,0,0,0,0
2018-11-11,US,320x100,62706,200463,89,.14,.14,0,1.61,.10
2018-11-11,SC,480x320,1,54,0,0,0,0,0,0
2018-11-11,PY,300x250,796,22809,0,0,0,0,0,0
2018-11-11,MM,768x1024,99,10490,0,0,0,0,0,0
2018-11-11,NL,720x1080,3,0,0,0,0,0,0,0
2018-11-11,DE,0x0,1,18,0,0,0,0,0,0
2018-11-11,TW,768x1024,1687,1577298,1241,73.56,1.89,1.12,1.52,.23
2018-11-11,CN,320x100,0,27,0,0,0,0,0,0
2018-11-11,BE,320x480,1672,47818,8,.47,.01,.01,2.40,.01
2018-11-11,BF,300x250,658,890,0,0,0,0,0,0
2018-11-11,RE,320x480,63,236,0,0,0,0,0,0
2018-11-11,FM,728x1280,1,72,0,0,0,0,0,0
2018-11-11,NO,320x100,23,36,0,0,0,0,0,0
2018-11-11,YT,300x250,30,36,0,0,0,0,0,0
2018-11-11,MU,320x480,59,327,0,0,0,0,0,0
2018-11-11,AT,480x320,779,5690,0,0,0,0,0,0
2018-11-11,IT,400x728,18,972,1,5.55,0,.06,1.22,0
2018-11-11,ML,1280x720,1,0,0,0,0,0,0,0
2018-11-11,KH,720x1280,11,2390,0,0,0,0,0,0
2018-11-11,KM,300x250,41,18,0,0,0,0,0,0
2018-11-11,SO,1920x1080,3,927,0,0,0,0,0,0
2018-11-11,IQ,1920x1080,4,981,0,0,0,0,0,0
2018-11-11,N/A,320x480,590,13645,0,0,0,0,0,0
2018-11-11,BH,1280x720,54,4718,10,18.51,.01,.27,1.50,0
2018-11-11,CI,300x250,498,645,0,0,0,0,0,0
2018-11-11,HU,1920x1080,2,518,0,0,0,0,0,0
2018-11-11,TR,320x100,10,0,0,0,0,0,0,0
2018-11-11,IS,320x100,13,36,0,0,0,0,0,0
2018-11-11,FR,728x250,0,9,0,0,0,0,0,0
2018-11-11,MD,768x1024,222,44372,0,0,0,0,0,0
2018-11-11,MA,480x320,43,1090,0,0,0,0,0,0
2018-11-11,BT,1920x1080,1,72,0,0,0,0,0,0
2018-11-11,RS,300x250,980,1854,0,0,0,0,0,0
2018-11-11,BG,1920x1080,4,127,0,0,0,0,0,0
2018-11-11,FR,90x75,0,36,0,0,0,0,0,0
2018-11-11,BG,1024x768,60,436,0,0,0,0,0,0
2018-11-11,GQ,768x1024,6,181,0,0,0,0,0,0
2018-11-11,UG,300x250,262,372,0,0,0,0,0,0
2018-11-11,NP,728x1280,10,845,0,0,0,0,0,0
2018-11-11,LK,1280x728,2,0,0,0,0,0,0,0
2018-11-11,MM,300x250,56,118,0,0,0,0,0,0
2018-11-11,VN,728x1280,15,45,0,0,0,0,0,0
2018-11-11,PE,320x50,169,563,0,0,0,0,0,0
2018-11-11,PL,300x250,597,1054,0,0,0,0,0,0
2018-11-11,PE,480x360,2,645,0,0,0,0,0,0
2018-11-11,KW,728x1024,1528,806790,204,13.35,.39,.25,1.92,0
2018-11-11,VE,768x1024,284,82263,10,3.52,.01,.05,1.52,.01
2018-11-11,BB,1024x768,1,245,0,0,0,0,0,0
2018-11-11,NP,320x480,33,218,0,0,0,0,0,0
2018-11-11,GP,300x250,1,1363,0,0,0,0,0,0
2018-11-11,PS,728x1024,8,590,0,0,0,0,0,0
2018-11-11,CR,300x250,207,10354,0,0,0,0,0,0
2018-11-11,US,320x250,0,18,0,0,0,0,0,0
2018-11-11,GW,300x250,42,27,0,0,0,0,0,0
2018-11-11,FJ,480x320,85,172,0,0,0,0,0,0
2018-11-11,EE,1280x720,2,254,0,0,0,0,0,0
2018-11-11,PE,320x480,5874,26118,5,.08,0,0,1.60,0
2018-11-11,BZ,320x480,31,36,0,0,0,0,0,0
2018-11-11,BS,1024x768,1,72,0,0,0,0,0,0
2018-11-11,NA,1280x728,1,0,0,0,0,0,0,0
2018-11-11,XK,768x1024,6,936,0,0,0,0,0,0
2018-11-11,NG,1920x1080,1,0,0,0,0,0,0,0
2018-11-11,AE,1280x728,74,54118,842,1137.83,1.30,17.67,1.55,0
2018-11-11,AL,1920x1080,1,245,0,0,0,0,0,0
2018-11-11,KY,320x480,1,427,0,0,0,0,0,0
2018-11-11,RU,1280x728,31,3609,0,0,0,0,0,0
2018-11-11,KW,320x480,204,20127,16,7.84,.03,.15,2.00,0
2018-11-11,AE,720x1280,215,49699,22,10.23,.04,.21,2.09,.03
2018-11-11,RE,1280x720,1,72,0,0,0,0,0,0
2018-11-11,MR,728x1024,1,0,0,0,0,0,0,0
2018-11-11,TN,480x320,70,81,0,0,0,0,0,0
2018-11-11,IE,768x1024,30,2518,7,23.33,.01,.40,1.71,.01
2018-11-11,BQ,768x1024,3,445,0,0,0,0,0,0
2018-11-11,NP,768x1024,596,95690,6,1.00,0,.01,1.54,0
2018-11-11,EG,480x320,557,1754,0,0,0,0,0,0
2018-11-11,DZ,768x1024,5,1354,0,0,0,0,0,0
2018-11-11,MM,1024x768,341,8309,0,0,0,0,0,0
2018-11-11,AL,1024x768,1,618,0,0,0,0,0,0
2018-11-11,CH,728x1024,114,28836,11,9.64,.02,.18,1.89,0
2018-11-11,BE,720x1280,11,627,0,0,0,0,0,0
2018-11-11,AE,480x320,118,2972,0,0,0,0,0,0
2018-11-11,PK,728x1280,6,1963,0,0,0,0,0,0
2018-11-11,MR,1024x768,1,72,0,0,0,0,0,0
2018-11-11,CZ,480x320,1677,4127,0,0,0,0,0,0
2018-11-11,NZ,320x480,4751,192172,146,3.07,.24,.05,1.67,0
2018-11-11,RS,480x320,4,9,0,0,0,0,0,0
2018-11-11,LK,320x480,55,699,0,0,0,0,0,0
2018-11-11,TW,1280x760,2,145,1,50.00,0,.80,1.60,0
2018-11-11,KM,768x1024,7,590,0,0,0,0,0,0
2018-11-11,IQ,320x100,0,9,0,0,0,0,0,0
2018-11-11,TC,768x1024,6,1227,0,0,0,0,0,0
2018-11-11,PR,320x100,50,9,0,0,0,0,0,0
2018-11-11,BJ,400x728,3,290,0,0,0,0,0,0
2018-11-11,VE,1024x768,5,336,0,0,0,0,0,0
2018-11-11,IL,768x1024,9,3909,0,0,0,0,0,0
2018-11-11,DM,1280x720,2,209,0,0,0,0,0,0
2018-11-11,BI,720x1280,1,172,0,0,0,0,0,0
2018-11-11,PK,728x1024,3,190,0,0,0,0,0,0
2018-11-11,SL,768x1024,9,1181,1,11.11,0,.16,1.50,0
2018-11-11,MA,1024x768,4,318,0,0,0,0,0,0
2018-11-11,HU,480x320,1820,2472,0,0,0,0,0,0
2018-11-11,CH,728x1280,28,3818,3,10.71,0,.17,1.60,0
2018-11-11,TR,1280x728,6,309,0,0,0,0,0,0
2018-11-11,AE,1024x768,110,52054,872,792.72,1.37,12.49,1.57,.02
2018-11-11,ET,1920x1080,1,372,0,0,0,0,0,0
2018-11-11,MR,728x1280,1,0,0,0,0,0,0,0
2018-11-11,UY,1280x720,1,127,0,0,0,0,0,0
2018-11-11,DK,1024x768,72,599,0,0,0,0,0,0
2018-11-11,LC,1280x720,3,399,0,0,0,0,0,0
2018-11-11,AT,320x50,167,118,0,0,0,0,0,0
2018-11-11,PR,1920x1080,0,163,0,0,0,0,0,0
2018-11-11,MH,1280x728,1,0,0,0,0,0,0,0
2018-11-11,AZ,1024x768,1,0,0,0,0,0,0,0
2018-11-11,DE,360x640,0,9,0,0,0,0,0,0
2018-11-11,BJ,300x250,436,445,0,0,0,0,0,0
2018-11-11,OM,1920x1080,1,0,0,0,0,0,0,0
2018-11-11,AT,320x480,7963,29909,8,.10,.01,0,1.64,0
2018-11-11,MZ,320x50,2,45,0,0,0,0,0,0
2018-11-11,LU,320x480,20,9,0,0,0,0,0,0
2018-11-11,PA,720x1280,9,1490,1,11.11,0,.16,1.44,0
2018-11-11,MG,728x1024,1,163,0,0,0,0,0,0
2018-11-11,MX,1280x760,54,12836,1,1.85,0,.02,1.42,0
2018-11-11,RU,1280x720,993,180954,0,0,0,0,0,0
2018-11-11,BD,768x1024,588,112427,1,.17,0,0,1.50,0
2018-11-11,PH,1024x768,65,3181,0,0,0,0,0,0
2018-11-11,GR,1024x768,7,63,0,0,0,0,0,0
2018-11-11,SR,1024x768,4,2590,0,0,0,0,0,0
2018-11-11,EE,728x1280,1,490,1,100.00,0,1.65,1.65,0
2018-11-11,JO,768x1024,19,5036,0,0,0,0,0,0
2018-11-11,PH,320x50,656,2463,0,0,0,0,0,0
2018-11-11,MW,300x250,39,54,0,0,0,0,0,0
2018-11-11,AE,1280x720,271,40218,25,9.22,.05,.19,2.06,.01
2018-11-11,MK,720x1280,1,81,0,0,0,0,0,0
2018-11-11,YT,720x1280,1,145,0,0,0,0,0,0
2018-11-11,PK,1920x1080,6,636,0,0,0,0,0,0
2018-11-11,ES,720x1280,33,10181,0,0,0,0,0,0
2018-11-11,MG,320x480,1,18,0,0,0,0,0,0
2018-11-11,N/A,768x1024,148,22572,7,4.72,.01,.07,1.50,.01
2018-11-11,TN,1024x768,0,18,0,0,0,0,0,0
2018-11-11,KW,300x250,135,16281,0,0,0,0,0,0
2018-11-11,PG,480x320,8,0,0,0,0,0,0,0
2018-11-11,BT,300x250,767,963,0,0,0,0,0,0
2018-11-11,TG,300x250,531,690,0,0,0,0,0,0
2018-11-11,AI,1280x720,2,518,0,0,0,0,0,0
2018-11-11,MH,1280x720,1,0,0,0,0,0,0,0
2018-11-11,AO,728x1024,1,345,2,200.00,0,3.00,1.50,0
2018-11-11,TR,1280x720,113,20063,0,0,0,0,0,0
2018-11-11,AF,1920x1080,3,772,0,0,0,0,0,0
2018-11-11,BH,768x1024,91,14754,10,10.98,.01,.16,1.52,.01
2018-11-11,ML,768x1024,7,836,0,0,0,0,0,0
2018-11-11,PR,728x1280,19,3609,0,0,0,0,0,0
2018-11-11,BF,728x1280,1,0,0,0,0,0,0,0
2018-11-11,NZ,400x728,7,1918,7,100.00,.02,2.94,2.94,0
2018-11-11,HK,768x576,1,0,0,0,0,0,0,0
2018-11-11,DK,480x320,38170,71054,1022,2.67,2.75,.07,2.69,1.91
2018-11-11,BS,1280x720,8,1718,0,0,0,0,0,0
2018-11-11,BR,0x0,177,199,0,0,0,0,0,0
2018-11-11,PK,400x728,4,0,0,0,0,0,0,0
2018-11-11,CY,480x320,9,218,0,0,0,0,0,0
2018-11-11,DM,1280x728,1,372,0,0,0,0,0,0
2018-11-11,FR,480x320,15511,81372,4,.02,0,0,1.81,0
2018-11-11,PA,480x320,736,2172,1,.13,0,0,2.71,0
2018-11-11,AD,300x250,3,9,0,0,0,0,0,0
2018-11-11,DO,300x250,1833,2845,0,0,0,0,0,0
2018-11-11,LV,1280x720,1,90,0,0,0,0,0,0
2018-11-11,LU,1024x768,10,63,0,0,0,0,0,0
2018-11-11,DM,720x1280,1,81,0,0,0,0,0,0
2018-11-11,DK,640x360,0,163,0,0,0,0,0,0
2018-11-11,ST,320x480,5,0,0,0,0,0,0,0
2018-11-11,IL,300x250,525,836,0,0,0,0,0,0
2018-11-11,DO,1024x768,19,4245,7,36.84,.01,.56,1.52,.01
2018-11-11,BD,1024x768,18,4099,0,0,0,0,0,0
2018-11-11,UG,320x480,150,690,0,0,0,0,0,0
2018-11-11,EE,1920x1080,1,90,0,0,0,0,0,0
2018-11-11,MM,320x480,1361,13699,0,0,0,0,0,0
2018-11-11,JP,1024x768,16,1345,0,0,0,0,0,0
2018-11-11,US,400x300,278,48663,196,70.50,.49,1.78,2.52,.34
2018-11-11,MV,0x0,10,0,0,0,0,0,0,0
2018-11-11,MG,768x1024,9,1690,0,0,0,0,0,0
2018-11-11,UA,1024x768,5,172,0,0,0,0,0,0
2018-11-11,BW,720x1280,6,981,0,0,0,0,0,0
2018-11-11,SX,320x100,0,9,0,0,0,0,0,0
2018-11-11,LK,480x320,58,490,0,0,0,0,0,0
2018-11-11,CZ,320x480,411,5681,0,0,0,0,0,0
2018-11-11,PF,1920x1080,1,563,0,0,0,0,0,0
2018-11-11,MY,1280x720,190,6427,0,0,0,0,0,0
2018-11-11,LA,300x250,1835,2145,0,0,0,0,0,0
2018-11-11,MV,720x1280,5,1945,0,0,0,0,0,0
2018-11-11,DE,320x50,532,2199,0,0,0,0,0,0
2018-11-11,IL,1280x720,30,6799,0,0,0,0,0,0
2018-11-11,IL,720x1080,2,0,0,0,0,0,0,0
2018-11-11,GW,768x1024,6,172,0,0,0,0,0,0
2018-11-11,GU,400x728,1,954,0,0,0,0,0,0
2018-11-11,BY,768x1024,5,545,0,0,0,0,0,0
2018-11-11,HK,1024x768,791,240308,60,7.58,.10,.13,1.73,0
2018-11-11,AM,320x480,68,5409,0,0,0,0,0,0
2018-11-11,PG,300x250,99,72,0,0,0,0,0,0
2018-11-11,AF,400x728,2,463,0,0,0,0,0,0
2018-11-11,ME,720x1280,1,90,0,0,0,0,0,0
